raceId,driverId,constructorId,grid,positionOrder,points,statusId,year,round,circuitId,name,date,dob,nationality_driver,nationality_constructor,position,q1,q2,q3,country,alt,lat,lng,status,is_finished_only,driver_age,quali_position,q1_sec,q2_sec,q3_sec,quali_best_sec,has_quali,driver_races_before,constructor_races_before,driver_last_finish,driver_avg_finish_last5,driver_avg_points_last5,constructor_avg_finish_last5,constructor_avg_points_last5,driver_season_points_to_date,constructor_season_points_to_date,team_avg_finish_last5_teammates,team_avg_points_last5_teammates,team_avg_finish_last_year_same_track,driver_vs_team_finish_delta_last5,driver_vs_team_finish_ratio_last5,driver_vs_team_points_delta_last5,driver_vs_team_points_ratio_last5,race_name
1110,848,3,15,14,0.0,1,2023,12,13,Belgian Grand Prix,2023-07-30,1996-03-23,Thai,British,16.0,2:00.314,,,Belgium,401,50.4372,5.97139,Finished,True,27.351129363449694,16.0,120.314,87.125,87.039,120.314,1,70,1607,11.0,10.6,2.0,12.2,0.8,11.0,11.0,13.5,1.0,14.0,-2.9000000000000004,0.785185127023324,1.0,1.9999980000020001,Belgian Grand Prix
1110,852,213,11,10,1.0,1,2023,12,13,Belgian Grand Prix,2023-07-30,2000-05-11,Japanese,Italian,11.0,1:59.044,1:53.148,,Belgium,401,50.4372,5.97139,Finished,True,23.21697467488022,11.0,119.044,113.148,87.039,113.148,1,55,145,15.0,15.2,0.0,15.4,0.0,2.0,2.0,15.5,0.0,11.0,-0.3000000000000007,0.9806450980228969,0.0,0.0,Belgian Grand Prix
1110,855,51,17,13,0.0,1,2023,12,13,Belgian Grand Prix,2023-07-30,1999-05-30,Chinese,Swiss,17.0,2:00.832,,,Belgium,401,50.4372,5.97139,Finished,True,24.16700889801506,17.0,120.832,87.125,87.039,120.832,1,33,430,16.0,13.6,0.4,13.4,0.0,4.0,9.0,13.6,0.3,16.5,0.0,0.9999999264705937,0.10000000000000003,1.3333288889037038,Belgian Grand Prix
1110,857,1,5,20,0.0,130,2023,12,13,Belgian Grand Prix,2023-07-30,2001-04-06,Australian,British,6.0,1:58.872,1:51.534,1:47.365,Belgium,401,50.4372,5.97139,Collision damage,False,22.313483915126625,6.0,118.872,111.53399999999999,107.36500000000001,107.36500000000001,1,11,1854,5.0,9.8,4.4,4.0,12.8,27.0,93.0,8.7,7.0,13.5,1.1000000000000014,1.1264366521337184,-2.5999999999999996,0.6285713387755231,Belgian Grand Prix
1110,858,3,18,17,0.0,1,2023,12,13,Belgian Grand Prix,2023-07-30,2000-12-31,American,British,18.0,2:01.535,,,Belgium,401,50.4372,5.97139,Finished,True,22.576317590691307,18.0,121.535,87.125,87.039,121.535,1,11,1608,18.0,16.4,0.0,12.4,0.8,0.0,11.0,13.5,1.0,14.0,2.8999999999999986,1.2148147248285388,-1.0,0.0,Belgian Grand Prix
1111,1,131,13,6,8.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1985-01-07,British,German,13.0,1:21.919,1:20.151,,Netherlands,6,52.3888,4.54092,Finished,True,38.63381245722108,13.0,81.919,80.151,87.039,80.151,1,322,584,4.0,4.4,11.8,5.0,10.2,144.0,236.0,6.5,9.1,3.0,-2.0999999999999996,0.6769229727810812,2.700000000000001,1.2967031542084448,Dutch Grand Prix
1111,4,117,5,2,19.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1981-07-29,Spanish,British,5.0,1:21.840,1:19.429,1:11.506,Netherlands,6,52.3888,4.54092,Finished,True,42.078028747433265,5.0,81.84,79.429,71.506,71.506,1,370,123,5.0,5.6,9.2,9.4,3.0,142.0,183.0,7.9,5.3,12.0,-2.3000000000000007,0.708860669764472,3.8999999999999995,1.7358487290851454,Dutch Grand Prix
1111,807,210,14,12,0.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1987-08-19,German,American,15.0,1:21.891,1:20.250,,Netherlands,6,52.3888,4.54092,Finished,True,36.02190280629706,15.0,81.89099999999999,80.25,87.039,80.25,1,196,312,18.0,16.0,0.0,16.6,0.0,6.0,8.0,16.6,0.0,14.0,-0.6000000000000014,0.9638553636231707,0.0,0.0,Dutch Grand Prix
1111,815,9,7,4,12.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1990-01-26,Mexican,Austrian,7.0,1:21.972,1:19.856,1:11.880,Netherlands,6,52.3888,4.54092,Finished,True,33.582477754962355,7.0,81.97200000000001,79.856,71.88,71.88,1,249,720,2.0,4.0,13.0,1.6,22.0,174.0,466.0,2.5,19.3,3.0,1.5,1.599999360000256,-6.300000000000001,0.6735750946334147,Dutch Grand Prix
1111,822,51,18,14,0.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1989-08-28,Finnish,Swiss,19.0,1:22.260,,,Netherlands,6,52.3888,4.54092,Finished,True,33.9958932238193,19.0,82.26,87.125,87.039,82.26,1,213,431,12.0,12.2,0.2,13.6,0.0,5.0,9.0,13.3,0.1,17.5,-1.1000000000000014,0.9172931641132959,0.1,1.9999800001999979,Dutch Grand Prix
1111,825,210,1,16,0.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1992-10-05,Danish,American,18.0,1:22.192,,,Netherlands,6,52.3888,4.54092,Finished,True,30.8911704312115,18.0,82.19200000000001,87.125,87.039,82.19200000000001,1,154,313,15.0,17.2,0.0,15.2,0.0,2.0,8.0,16.6,0.0,14.0,0.5999999999999979,1.0361445158949085,0.0,0.0,Dutch Grand Prix
1111,830,9,1,1,25.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1997-09-30,Dutch,Austrian,1.0,1:20.965,1:18.856,1:10.567,Netherlands,6,52.3888,4.54092,Finished,True,25.905544147843944,1.0,80.965,78.856,70.56700000000001,70.56700000000001,1,175,721,1.0,1.0,25.6,2.2,19.2,292.0,478.0,2.5,19.3,3.0,-1.5,0.399999840000064,6.300000000000001,1.3264248017396476,Dutch Grand Prix
1111,832,6,6,5,10.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1994-09-01,Spanish,Italian,6.0,1:21.321,1:19.929,1:11.754,Netherlands,6,52.3888,4.54092,Finished,True,28.985626283367555,6.0,81.321,79.929,71.754,71.754,1,175,2371,19.0,9.6,4.6,9.2,5.4,77.0,165.0,7.3,7.6,5.5,2.3,1.3150683130043406,-3.0,0.6052630782548581,Dutch Grand Prix
1111,839,214,16,10,1.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1996-09-17,French,French,17.0,1:22.110,,,Netherlands,6,52.3888,4.54092,Finished,True,26.940451745379878,17.0,82.11,87.125,87.039,82.11,1,123,112,8.0,13.8,1.6,15.2,0.8,33.0,49.0,14.0,0.9,7.5,-0.1999999999999993,0.9857142153061276,0.7000000000000001,1.7777758024713306,Dutch Grand Prix
1111,840,117,11,11,0.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1998-10-29,Canadian,British,11.0,1:21.570,1:20.121,,Netherlands,6,52.3888,4.54092,Finished,True,24.826830937713893,11.0,81.57,80.121,87.039,80.121,1,134,124,9.0,10.2,1.4,7.0,6.8,41.0,202.0,7.9,5.3,12.0,2.299999999999999,1.2911390770710027,-3.9,0.2641508935564352,Dutch Grand Prix
1111,842,214,12,3,15.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1996-02-07,French,French,12.0,1:21.735,1:20.128,,Netherlands,6,52.3888,4.54092,Finished,True,27.550992470910334,12.0,81.735,80.128,87.039,80.128,1,120,113,11.0,14.2,0.2,13.6,1.0,16.0,50.0,14.0,0.9,7.5,0.1999999999999993,1.0142856418367399,-0.7,0.22222197530891633,Dutch Grand Prix
1111,844,6,9,19,0.0,140,2023,13,39,Dutch Grand Prix,2023-08-27,1997-10-16,Monegasque,Italian,9.0,1:22.019,1:19.600,1:12.665,Netherlands,6,52.3888,4.54092,Undertray,False,25.861738535249827,9.0,82.019,79.6,72.66499999999999,72.66499999999999,1,115,2372,3.0,5.0,10.6,8.4,7.0,88.0,175.0,7.3,7.6,5.5,-2.3,0.6849314130230941,3.0,1.3947366585872818,Dutch Grand Prix
1111,846,1,2,7,6.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1999-11-13,British,British,2.0,1:21.276,1:19.769,1:11.104,Netherlands,6,52.3888,4.54092,Finished,True,23.786447638603697,2.0,81.276,79.769,71.104,71.104,1,94,1855,7.0,5.6,10.8,7.6,9.2,66.0,93.0,8.4,7.6,12.0,-2.8000000000000007,0.6666665873015968,3.200000000000001,1.4210524445983628,Dutch Grand Prix
1111,847,131,3,17,0.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1998-02-15,British,German,3.0,1:21.345,1:19.620,1:11.294,Netherlands,6,52.3888,4.54092,Finished,True,25.527720739219713,3.0,81.345,79.62,71.294,71.294,1,94,585,6.0,8.6,6.4,5.2,9.8,92.0,244.0,6.5,9.1,3.0,2.0999999999999996,1.3230767195266584,-2.6999999999999993,0.7032966260113599,Dutch Grand Prix
1111,848,3,4,8,4.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,1996-03-23,Thai,British,4.0,1:20.939,1:19.399,1:11.419,Netherlands,6,52.3888,4.54092,Finished,True,27.42778918548939,4.0,80.939,79.399,71.419,71.419,1,71,1609,14.0,10.2,2.0,14.2,0.0,11.0,11.0,13.0,1.0,15.0,-2.8000000000000007,0.7846153242603596,1.0,1.9999980000020001,Dutch Grand Prix
1111,852,213,17,15,0.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,2000-05-11,Japanese,Italian,14.0,1:21.781,1:20.230,,Netherlands,6,52.3888,4.54092,Finished,True,23.293634496919918,14.0,81.781,80.23,87.039,80.23,1,56,146,10.0,14.8,0.2,14.2,0.2,3.0,3.0,15.5,0.1,15.5,-0.6999999999999993,0.954838648074926,0.1,1.9999800001999979,Dutch Grand Prix
1111,855,51,15,18,0.0,3,2023,13,39,Dutch Grand Prix,2023-08-27,1999-05-30,Chinese,Swiss,16.0,1:22.067,,,Netherlands,6,52.3888,4.54092,Accident,False,24.243668720054757,16.0,82.06700000000001,87.125,87.039,82.06700000000001,1,34,432,13.0,14.4,0.0,13.4,0.0,4.0,9.0,13.3,0.1,17.5,1.0999999999999996,1.0827066855107756,-0.1,0.0,Dutch Grand Prix
1111,857,1,8,9,2.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,2001-04-06,Australian,British,8.0,1:21.231,1:19.392,1:11.938,Netherlands,6,52.3888,4.54092,Finished,True,22.390143737166323,8.0,81.231,79.392,71.938,71.938,1,12,1856,20.0,11.2,4.4,8.2,8.0,27.0,99.0,8.4,7.6,12.0,2.799999999999999,1.3333331746031936,-3.1999999999999993,0.5789472922437774,Dutch Grand Prix
1111,858,3,10,20,0.0,3,2023,13,39,Dutch Grand Prix,2023-08-27,2000-12-31,American,British,10.0,1:22.036,1:20.067,1:16.748,Netherlands,6,52.3888,4.54092,Accident,False,22.652977412731005,10.0,82.036,80.06700000000001,76.748,76.748,1,12,1610,17.0,15.8,0.0,13.6,0.8,0.0,15.0,13.0,1.0,15.0,2.8000000000000007,1.2153845218934984,-1.0,0.0,Dutch Grand Prix
1111,859,213,19,13,0.0,1,2023,13,39,Dutch Grand Prix,2023-08-27,2002-02-11,New Zealander,Italian,20.0,1:23.420,,,Netherlands,6,52.3888,4.54092,Finished,True,21.53867214236824,20.0,83.42,87.125,87.039,83.42,1,0,147,12.0,12.4,0.6,13.8,0.2,0.0,3.0,15.5,0.1,15.5,0.0,0.99999992537314,0.0,0.6666655555574075,Dutch Grand Prix
1112,1,131,8,6,8.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1985-01-07,British,German,8.0,1:21.977,1:21.369,1:20.820,Italy,162,45.6156,9.28111,Finished,True,38.652977412731005,8.0,81.977,81.369,80.82,80.82,1,323,586,6.0,5.0,10.4,7.8,7.4,152.0,244.0,6.6,8.4,4.0,-1.5999999999999996,0.7575756427915693,2.0,1.2380950907029655,Italian Grand Prix
1112,4,117,10,9,2.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1981-07-29,Spanish,British,10.0,1:22.043,1:21.543,1:21.417,Italy,162,45.6156,9.28111,Finished,True,42.09719370294319,10.0,82.043,81.543,81.417,81.417,1,371,125,2.0,5.6,9.4,7.4,6.4,161.0,202.0,8.1,5.2,19.0,-2.5,0.6913579393385261,4.2,1.8076919600592385,Italian Grand Prix
1112,807,210,13,17,0.0,11,2023,14,14,Italian Grand Prix,2023-09-03,1987-08-19,German,American,13.0,1:22.343,1:21.776,,Italy,162,45.6156,9.28111,+1 Lap,False,36.04106776180698,13.0,82.343,81.776,87.039,81.776,1,197,314,12.0,15.4,0.0,15.6,0.0,6.0,8.0,16.2,0.0,14.0,-0.7999999999999989,0.9506172252705416,0.0,0.0,Italian Grand Prix
1112,815,9,5,2,18.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1990-01-26,Mexican,Austrian,5.0,1:21.911,1:21.240,1:20.688,Italy,162,45.6156,9.28111,Finished,True,33.60164271047228,5.0,81.911,81.24,80.688,80.688,1,250,722,4.0,3.6,13.6,1.8,21.2,186.0,503.0,2.3,19.6,3.5,1.3000000000000003,1.5652167107753432,-6.000000000000002,0.693877515618494,Italian Grand Prix
1112,822,51,14,10,1.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1989-08-28,Finnish,Swiss,14.0,1:22.249,1:21.940,,Italy,162,45.6156,9.28111,Finished,True,34.01505817932922,14.0,82.249,81.94,87.039,81.94,1,214,433,14.0,13.0,0.0,14.6,0.0,5.0,9.0,13.9,0.0,11.5,-0.9000000000000004,0.9352517312768539,0.0,0.0,Italian Grand Prix
1112,825,210,19,18,0.0,11,2023,14,14,Italian Grand Prix,2023-09-03,1992-10-05,Danish,American,19.0,1:22.592,,,Italy,162,45.6156,9.28111,+1 Lap,False,30.910335386721425,19.0,82.592,87.125,87.039,82.592,1,155,315,16.0,17.0,0.0,15.6,0.0,2.0,8.0,16.2,0.0,14.0,0.8000000000000007,1.0493826512726758,0.0,0.0,Italian Grand Prix
1112,830,9,2,1,25.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1997-09-30,Dutch,Austrian,2.0,1:21.573,1:20.937,1:20.307,Italy,162,45.6156,9.28111,Finished,True,25.924709103353866,2.0,81.57300000000001,80.937,80.307,80.307,1,176,723,1.0,1.0,25.6,2.0,19.6,317.0,521.0,2.3,19.6,3.5,-1.2999999999999998,0.43478241965981757,6.0,1.3061223823406947,Italian Grand Prix
1112,832,6,1,3,15.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1994-09-01,Spanish,Italian,1.0,1:21.965,1:20.991,1:20.294,Italy,162,45.6156,9.28111,Finished,True,29.00479123887748,1.0,81.965,80.991,80.294,80.294,1,176,2373,5.0,9.6,4.6,10.6,6.2,87.0,175.0,8.8,6.4,3.0,0.7999999999999989,1.0909089669421628,-1.8000000000000007,0.71874988769533,Italian Grand Prix
1112,839,214,18,19,0.0,38,2023,14,14,Italian Grand Prix,2023-09-03,1996-09-17,French,French,18.0,1:22.548,,,Italy,162,45.6156,9.28111,Steering,False,26.9596167008898,18.0,82.548,87.125,87.039,82.548,1,124,114,10.0,14.2,1.0,10.4,4.0,34.0,65.0,13.3,2.1,15.0,0.8999999999999986,1.0676690926564592,-1.1,0.47619024943321453,Italian Grand Prix
1112,840,117,20,16,0.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1998-10-29,Canadian,British,20.0,1:22.860,,,Italy,162,45.6156,9.28111,Finished,True,24.84599589322382,20.0,82.86,87.125,87.039,82.86,1,135,126,11.0,10.6,1.0,7.2,6.6,41.0,204.0,8.1,5.2,19.0,2.5,1.3086418137479243,-4.2,0.19230765532545088,Italian Grand Prix
1112,842,214,17,15,0.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1996-02-07,French,French,17.0,1:22.545,,,Italy,162,45.6156,9.28111,Finished,True,27.57015742642026,17.0,82.545,87.125,87.039,82.545,1,121,115,3.0,12.4,3.2,10.2,4.0,31.0,65.0,13.3,2.1,15.0,-0.9000000000000004,0.9323307569676123,1.1,1.5238087981862865,Italian Grand Prix
1112,844,6,3,4,12.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1997-10-16,Monegasque,Italian,3.0,1:21.788,1:20.977,1:20.361,Italy,162,45.6156,9.28111,Finished,True,25.880903490759753,3.0,81.788,80.977,80.361,80.361,1,116,2374,19.0,8.0,8.2,9.8,8.0,88.0,190.0,8.8,6.4,3.0,-0.8000000000000007,0.9090908057851357,1.799999999999999,1.2812497998047185,Italian Grand Prix
1112,846,1,9,8,4.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1999-11-13,British,British,9.0,1:21.995,1:21.581,1:20.979,Italy,162,45.6156,9.28111,Finished,True,23.805612594113622,9.0,81.995,81.581,80.979,80.979,1,95,1857,7.0,4.4,12.0,9.6,4.8,72.0,101.0,7.6,8.4,12.0,-3.1999999999999993,0.5789472922437774,3.5999999999999996,1.4285712585034216,Italian Grand Prix
1112,847,131,4,5,10.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1998-02-15,British,German,4.0,1:22.148,1:21.382,1:20.671,Italy,162,45.6156,9.28111,Finished,True,25.54688569472964,4.0,82.148,81.382,80.67099999999999,80.67099999999999,1,95,587,17.0,8.2,6.4,7.8,7.4,92.0,252.0,6.6,8.4,4.0,1.5999999999999996,1.2424240541781735,-2.0,0.7619046712018249,Italian Grand Prix
1112,848,3,6,7,6.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1996-03-23,Thai,British,6.0,1:21.661,1:21.272,1:20.760,Italy,162,45.6156,9.28111,Finished,True,27.446954140999317,6.0,81.661,81.27199999999999,80.76,80.76,1,72,1611,8.0,10.4,1.6,15.4,0.8,15.0,15.0,13.1,0.8,12.0,-2.6999999999999993,0.7938930691684681,0.8,1.999997500003125,Italian Grand Prix
1112,852,213,11,20,0.0,5,2023,14,14,Italian Grand Prix,2023-09-03,2000-05-11,Japanese,Italian,11.0,1:21.852,1:21.594,,Italy,162,45.6156,9.28111,Engine,False,23.312799452429843,11.0,81.852,81.594,87.039,81.594,1,57,148,15.0,15.0,0.2,13.8,0.2,3.0,3.0,15.1,0.1,11.0,-0.09999999999999964,0.9933774176571247,0.1,1.9999800001999979,Italian Grand Prix
1112,855,51,16,14,0.0,1,2023,14,14,Italian Grand Prix,2023-09-03,1999-05-30,Chinese,Swiss,16.0,1:22.390,,,Italy,162,45.6156,9.28111,Finished,True,24.262833675564682,16.0,82.39,87.125,87.039,82.39,1,35,434,18.0,14.8,0.0,13.4,0.2,4.0,10.0,13.9,0.0,11.5,0.9000000000000004,1.0647481248382644,0.0,0.0,Italian Grand Prix
1112,857,1,7,12,0.0,1,2023,14,14,Italian Grand Prix,2023-09-03,2001-04-06,Australian,British,7.0,1:22.106,1:21.527,1:20.785,Italy,162,45.6156,9.28111,Finished,True,22.409308692676248,7.0,82.106,81.527,80.785,80.785,1,13,1858,9.0,10.8,4.8,10.2,3.6,29.0,105.0,7.6,8.4,12.0,3.200000000000001,1.4210524445983628,-3.6000000000000005,0.5714285034013686,Italian Grand Prix
1112,858,3,15,13,0.0,1,2023,14,14,Italian Grand Prix,2023-09-03,2000-12-31,American,British,15.0,1:21.930,1:21.944,,Italy,162,45.6156,9.28111,Finished,True,22.67214236824093,15.0,81.93,81.944,87.039,81.93,1,13,1612,20.0,15.8,0.0,13.2,2.0,0.0,21.0,13.1,0.8,12.0,2.700000000000001,1.206106778159788,-0.8,0.0,Italian Grand Prix
1112,859,213,12,11,0.0,1,2023,14,14,Italian Grand Prix,2023-09-03,2002-02-11,New Zealander,Italian,12.0,1:22.112,1:21.758,,Italy,162,45.6156,9.28111,Finished,True,21.557837097878167,12.0,82.112,81.758,87.039,81.758,1,1,149,13.0,13.0,0.0,14.8,0.2,0.0,3.0,15.1,0.1,11.0,-2.0999999999999996,0.8609270953028414,-0.1,0.0,Italian Grand Prix
1113,1,131,5,3,16.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1985-01-07,British,German,5.0,1:32.651,1:32.019,1:31.485,Singapore,18,1.2914,103.864,Finished,True,38.691307323750856,5.0,92.65100000000001,92.019,91.485,91.485,1,324,588,6.0,4.6,11.2,8.0,6.8,160.0,262.0,6.2,9.2,11.5,-1.6000000000000005,0.7419353642039734,2.0,1.2173911720226989,Singapore Grand Prix
1113,4,117,7,15,0.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1981-07-29,Spanish,British,7.0,1:32.584,1:31.835,1:31.615,Singapore,18,1.2914,103.864,Finished,True,42.13552361396304,7.0,92.584,91.83500000000001,91.615,91.615,1,372,127,9.0,6.4,7.8,9.4,4.6,163.0,204.0,9.2,4.2,7.0,-2.799999999999999,0.6956520982986851,3.5999999999999996,1.8571424149660916,Singapore Grand Prix
1113,807,210,9,13,0.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1987-08-19,German,American,9.0,1:32.100,1:31.994,1:31.808,Singapore,18,1.2914,103.864,Finished,True,36.07939767282683,9.0,92.1,91.994,91.80799999999999,91.80799999999999,1,198,316,17.0,14.8,0.0,15.6,0.0,6.0,8.0,15.9,0.0,12.5,-1.0999999999999996,0.9308175515209087,0.0,0.0,Singapore Grand Prix
1113,815,9,13,8,4.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1990-01-26,Mexican,Austrian,13.0,1:32.099,1:32.310,,Singapore,18,1.2914,103.864,Finished,True,33.63997262149213,13.0,92.09899999999999,92.31,87.039,92.09899999999999,1,251,724,2.0,3.4,14.2,1.8,21.0,204.0,546.0,2.2,19.8,4.0,1.1999999999999997,1.5454538429755256,-5.600000000000001,0.7171716809509251,Singapore Grand Prix
1113,822,51,16,17,0.0,39,2023,15,15,Singapore Grand Prix,2023-09-17,1989-08-28,Finnish,Swiss,16.0,1:32.809,,,Singapore,18,1.2914,103.864,Technical,False,34.053388090349074,16.0,92.809,87.125,87.039,92.809,1,215,435,10.0,12.0,0.2,13.8,0.2,6.0,10.0,13.6,0.1,15.5,-1.5999999999999996,0.8823528762975827,0.1,1.9999800001999979,Singapore Grand Prix
1113,825,210,6,10,1.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1992-10-05,Danish,American,6.0,1:32.242,1:31.892,1:31.575,Singapore,18,1.2914,103.864,Finished,True,30.94866529774127,6.0,92.24199999999999,91.892,91.575,91.575,1,156,317,18.0,17.0,0.0,15.2,0.0,2.0,8.0,15.9,0.0,12.5,1.0999999999999996,1.0691823226929358,0.0,0.0,Singapore Grand Prix
1113,830,9,11,5,10.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1997-09-30,Dutch,Austrian,11.0,1:32.398,1:32.173,,Singapore,18,1.2914,103.864,Finished,True,25.963039014373717,11.0,92.398,92.173,87.039,92.173,1,177,725,1.0,1.0,25.4,3.2,16.8,342.0,550.0,2.2,19.8,4.0,-1.2000000000000002,0.45454524793397816,5.599999999999998,1.2828282180389787,Singapore Grand Prix
1113,832,6,1,1,25.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1994-09-01,Spanish,Italian,1.0,1:32.339,1:31.439,1:30.984,Singapore,18,1.2914,103.864,Finished,True,29.04312114989733,1.0,92.339,91.439,90.98400000000001,90.98400000000001,1,177,2375,3.0,9.0,6.0,6.8,10.4,102.0,202.0,8.7,6.5,2.5,0.3000000000000007,1.0344826397146394,-0.5,0.9230767810651106,Singapore Grand Prix
1113,839,214,8,18,0.0,6,2023,15,15,Singapore Grand Prix,2023-09-17,1996-09-17,French,French,8.0,1:32.369,1:32.089,1:31.673,Singapore,18,1.2914,103.864,Gearbox,False,26.99794661190965,8.0,92.369,92.089,91.673,91.673,1,125,116,19.0,15.2,1.0,11.6,3.2,34.0,65.0,14.3,2.0,17.0,0.8999999999999986,1.0629369886058049,-1.0,0.499999750000125,Singapore Grand Prix
1113,840,117,1,20,0.0,54,2023,15,15,Singapore Grand Prix,2023-09-17,1998-10-29,Canadian,British,20.0,1:33.397,,,Singapore,18,1.2914,103.864,Withdrew,False,24.88432580424367,20.0,93.39699999999999,87.125,87.039,93.39699999999999,1,136,128,16.0,12.0,0.6,10.6,4.2,41.0,204.0,9.2,4.2,7.0,2.8000000000000007,1.3043476843100346,-3.6,0.1428571088435455,Singapore Grand Prix
1113,842,214,12,6,8.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1996-02-07,French,French,12.0,1:32.452,1:32.274,,Singapore,18,1.2914,103.864,Finished,True,27.60848733744011,12.0,92.452,92.274,87.039,92.274,1,122,117,15.0,13.4,3.0,13.0,3.2,31.0,65.0,14.3,2.0,17.0,-0.9000000000000004,0.937062871534065,1.0,1.499999250000375,Singapore Grand Prix
1113,844,6,3,4,12.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1997-10-16,Monegasque,Italian,3.0,1:32.406,1:32.012,1:31.063,Singapore,18,1.2914,103.864,Finished,True,25.919233401779604,3.0,92.406,92.012,91.063,91.063,1,117,2376,4.0,8.4,7.0,6.4,12.4,100.0,227.0,8.7,6.5,2.5,-0.29999999999999893,0.96551713040033,0.5,1.076922911242629,Singapore Grand Prix
1113,846,1,4,2,18.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1999-11-13,British,British,4.0,1:32.483,1:31.951,1:31.270,Singapore,18,1.2914,103.864,Finished,True,23.84394250513347,4.0,92.483,91.951,91.27,91.27,1,96,1859,8.0,5.2,10.4,11.2,2.4,76.0,105.0,7.6,7.6,4.5,-2.3999999999999995,0.6842104362881005,2.8000000000000007,1.368420872576201,Singapore Grand Prix
1113,847,131,2,16,0.0,3,2023,15,15,Singapore Grand Prix,2023-09-17,1998-02-15,British,German,2.0,1:32.331,1:31.743,1:31.056,Singapore,18,1.2914,103.864,Accident,False,25.585215605749486,2.0,92.331,91.743,91.056,91.056,1,96,589,5.0,7.8,7.2,7.4,8.4,102.0,278.0,6.2,9.2,11.5,1.5999999999999996,1.2580643132154332,-1.9999999999999991,0.7826086105860207,Singapore Grand Prix
1113,848,3,14,11,0.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1996-03-23,Thai,British,14.0,1:32.668,1:33.719,,Singapore,18,1.2914,103.864,Finished,True,27.485284052019164,14.0,92.668,93.719,87.039,92.668,1,73,1613,7.0,9.6,2.8,13.0,2.0,21.0,21.0,12.7,1.4,18.0,-3.0999999999999996,0.7559054522909093,1.4,1.999998571429592,Singapore Grand Prix
1113,852,213,15,19,0.0,4,2023,15,15,Singapore Grand Prix,2023-09-17,2000-05-11,Japanese,Italian,15.0,1:31.991,,,Singapore,18,1.2914,103.864,Collision,False,23.351129363449694,15.0,91.991,87.125,87.039,91.991,1,58,150,20.0,15.2,0.2,13.8,0.2,3.0,3.0,14.6,0.1,12.5,0.5999999999999996,1.0410958191030262,0.1,1.9999800001999979,Singapore Grand Prix
1113,855,51,1,12,0.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,1999-05-30,Chinese,Swiss,19.0,1:33.258,,,Singapore,18,1.2914,103.864,Finished,True,24.301163586584533,19.0,93.25800000000001,87.125,87.039,93.25800000000001,1,36,436,14.0,15.2,0.0,14.6,0.2,4.0,10.0,13.6,0.1,15.5,1.5999999999999996,1.1176469766436048,-0.1,0.0,Singapore Grand Prix
1113,857,1,17,7,6.0,1,2023,15,15,Singapore Grand Prix,2023-09-17,2001-04-06,Australian,British,17.0,1:32.902,,,Singapore,18,1.2914,103.864,Finished,True,22.4476386036961,17.0,92.902,87.125,87.039,92.902,1,14,1860,12.0,10.0,4.8,7.6,6.0,29.0,123.0,7.6,7.6,4.5,2.4000000000000004,1.3157893005540395,-2.8,0.6315788642659389,Singapore Grand Prix
